date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:08:05	425299/425299	---MCZ	200	added ('OK')	application/javascript	etag:%2267d53-5e4cbf740cd88-gzip%22	https://sknups.com/wp-content/uploads/fusion-scripts/5a0a3468de00fd5aac2b27d3f1a2430e.min.js?ver=3.7.1	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/fusion-scripts/5a0a3468de00fd5aac2b27d3f1a2430e.minf43b.js	(from https://sknups.com/)
01:08:06	1/1	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2027%20Jul%202022%2020:08:06%20GMT	https://sknups.com/wp-admin/admin-ajax.php	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-admin/admin-ajax.6c.delayed	(from https://sknups.com/)
01:08:07	178/178	---M--	200	added ('OK')	image/png	etag:%22b2-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-bg_flat_75_ffffff_40x100.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-bg_flat_75_ffffff_40x100.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:07	92/92	---M--	200	added ('OK')	image/png	etag:%225c-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-bg_highlight-soft_50_dddddd_1x100.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-bg_highlight-soft_50_dddddd_1x100.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:08	90/90	---M--	200	added ('OK')	image/png	etag:%225a-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-bg_highlight-soft_100_f6f6f6_1x100.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-bg_highlight-soft_100_f6f6f6_1x100.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:08	118/118	---M--	200	added ('OK')	image/png	etag:%2276-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-bg_highlight-soft_25_0073ea_1x100.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-bg_highlight-soft_25_0073ea_1x100.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:09	105/105	---M--	200	added ('OK')	image/png	etag:%2269-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-bg_glass_65_ffffff_1x400.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-bg_glass_65_ffffff_1x400.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:09	178/178	---M--	200	added ('OK')	image/png	etag:%22b2-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-bg_flat_55_ffffff_40x100.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-bg_flat_55_ffffff_40x100.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:09	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-icons_ff0084_256x240.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-icons_ff0084_256x240.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:10	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-icons_0073ea_256x240.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-icons_0073ea_256x240.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:10	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-icons_666666_256x240.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-icons_666666_256x240.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:10	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-icons_ffffff_256x240.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-icons_ffffff_256x240.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:11	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-icons_454545_256x240.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-icons_454545_256x240.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:11	180/180	---M--	200	added ('OK')	image/png	etag:%22b4-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-bg_flat_0_eeeeee_40x100.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-bg_flat_0_eeeeee_40x100.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:12	180/180	---M--	200	added ('OK')	image/png	etag:%22b4-5dc9ef0526ebb%22	https://sknups.com/wp-content/plugins/mailchimp//css/flick/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/mailchimp/css/flick/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://sknups.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=6.0.1)
01:08:12	885/885	---M--	200	added ('OK')	image/gif	etag:%22375-5c9c2577ca7a7%22	https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/images/ajax-loader.gif	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/images/ajax-loader.gif	(from https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/css/settings.css?ver=3.0.13)
01:08:13	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5c9c2577ca7a7%22	https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/images/loader.gif	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/images/loader.gif	(from https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/css/settings.css?ver=3.0.13)
01:08:14	58348/58348	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e3ec-5c9c2577c9806%22	https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/fonts/egfont.eot?85610117	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/fonts/egfontdde9.eot	(from https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/css/fontello.css?ver=3.0.13)
01:08:14	34372/34372	---M--	200	added ('OK')	application/font-woff	etag:%228644-5c9c2577c9806%22	https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/fonts/egfont.woff?85610117	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/fonts/egfontdde9.woff	(from https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/css/fontello.css?ver=3.0.13)
01:08:14	58188/58188	---M--	200	added ('OK')	application/font-sfnt	etag:%22e34c-5c9c2577c9806%22	https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/fonts/egfont.ttf?85610117	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/fonts/egfontdde9.ttf	(from https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/css/fontello.css?ver=3.0.13)
01:08:16	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2020:08:16%20GMT	http://sknups.com/wp-content/themes/Avada/assets/images/patterns/pattern1.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/themes/Avada/assets/images/patterns/pattern1.80.delayed	(from https://sknups.com/wp-content/uploads/fusion-styles/f003aa6f39b783ef284d0fcdc7e5b9ff.min.css?ver=3.7.1)
01:08:16	81805/81805	---M--	200	added ('OK')	image/svg+xml	etag:%2213f8d-5c9c2577c9806%22	https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/fonts/egfont.svg?85610117	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/fonts/egfontdde9.svg	(from https://sknups.com/wp-content/plugins/essential-gridv1-4/public/assets/font/fontello/css/fontello.css?ver=3.0.13)
01:08:16	3741/3741	---M--	200	added ('OK')	image/png	etag:%22e9d-5ddb72f8fd16a%22	https://sknups.com:443/wp-content/themes/Avada/assets/images/patterns/pattern1.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com_443/wp-content/themes/Avada/assets/images/patterns/pattern1.png	(from https://sknups.com/wp-content/uploads/fusion-styles/f003aa6f39b783ef284d0fcdc7e5b9ff.min.css?ver=3.7.1)
01:08:17	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2020:08:17%20GMT	http://sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.ttf	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.82.delayed	(from https://sknups.com/wp-content/uploads/fusion-styles/f003aa6f39b783ef284d0fcdc7e5b9ff.min.css?ver=3.7.1)
01:08:17	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2020:08:17%20GMT	http://sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.svg	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.83.delayed	(from https://sknups.com/wp-content/uploads/fusion-styles/f003aa6f39b783ef284d0fcdc7e5b9ff.min.css?ver=3.7.1)
01:08:17	308/308	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2020:08:17%20GMT	http://sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-brands-400.84.delayed	(from https://sknups.com/wp-content/uploads/fusion-styles/f003aa6f39b783ef284d0fcdc7e5b9ff.min.css?ver=3.7.1)
01:08:18	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5ddb7447b7cb6%22	https://sknups.com/wp-content/plugins/fusion-builder/assets/images/iLightbox/closedhand.cur	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/fusion-builder/assets/images/iLightbox/closedhand.html	(from https://sknups.com/wp-content/uploads/fusion-styles/f003aa6f39b783ef284d0fcdc7e5b9ff.min.css?ver=3.7.1)
01:08:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2020:08:21%20GMT	https://sknups.com/c	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/c.86.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
01:08:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2020:08:22%20GMT	https://sknups.com/b	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/b.87.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
01:08:22	67152/67152	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Jul%202022%2020:08:22%20GMT	https://sknups.com/POST	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/POST.88.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
01:08:28	989204/989204	---MCZ	200	added ('OK')	text/css	etag:%22f1814-5e4cef78c143d-gzip%22	https://sknups.com/wp-content/uploads/fusion-styles/5b35a633e167d494f85bd35ec154add2.min.css?ver=3.7.1	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/fusion-styles/5b35a633e167d494f85bd35ec154add2.minf43b.css	(from https://sknups.com/timo-rusall-sknups/)
01:08:28	122494/122494	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Jul%202022%2020:08:28%20GMT	https://sknups.com/wp-json/wp/v2/pages/2303	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-json/wp/v2/pages/2303.json	(from https://sknups.com/timo-rusall-sknups/)
01:08:29	2377/2377	---M--	200	added ('OK')	application/json	date:Wed,%2027%20Jul%202022%2020:08:28%20GMT	https://sknups.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsknups.com%2Ftimo-rusall-sknups%2F	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-json/oembed/1.0/embede153.json	(from https://sknups.com/timo-rusall-sknups/)
01:08:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2020:08:28%20GMT	https://sknups.com/?p=2303	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/index01b5.html	(from https://sknups.com/timo-rusall-sknups/)
01:08:29	0/-1	---M--	301	error ('')			http://sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-brands-400.8d.delayed	(from https://sknups.com/timo-rusall-sknups/)
01:08:29	0/-1	---M--	301	error ('')			http://sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-regular-400.8e.delayed	(from https://sknups.com/timo-rusall-sknups/)
01:08:29	0/-1	---M--	301	error ('')			http://sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-solid-900.8f.delayed	(from https://sknups.com/timo-rusall-sknups/)
01:08:29	2432/2432	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Jul%202022%2020:08:29%20GMT	https://sknups.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsknups.com%2Ftimo-rusall-sknups%2F&format=xml	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-json/oembed/1.0/embedadbd	(from https://sknups.com/timo-rusall-sknups/)
01:08:30	40042/40042	---M--	200	added ('OK')	image/png	etag:%229c6a-5d76ea1df04f9%22	https://sknups.com/wp-content/uploads/2022/02/header_lockup-1-1024x119.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/header_lockup-1-1024x119.png	(from https://sknups.com/timo-rusall-sknups/)
01:08:31	283540/283540	---M--	200	added ('OK')	image/jpeg	etag:%2245394-5d771ba12261b%22	https://sknups.com/wp-content/uploads/2022/02/01-1.jpg	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/01-1.jpg	(from https://sknups.com/timo-rusall-sknups/)
01:08:31	175000/175000	---M--	200	added ('OK')	image/jpeg	etag:%222ab98-5d771ba2dfb9e%22	https://sknups.com/wp-content/uploads/2022/02/02-1.jpg	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/02-1.jpg	(from https://sknups.com/timo-rusall-sknups/)
01:08:32	213728/213728	---M--	200	added ('OK')	image/jpeg	etag:%22342e0-5d771ba48b7dc%22	https://sknups.com/wp-content/uploads/2022/02/03-1.jpg	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/03-1.jpg	(from https://sknups.com/timo-rusall-sknups/)
01:08:33	171603/171603	---M--	200	added ('OK')	image/jpeg	etag:%2229e53-5d771ba6325f8%22	https://sknups.com/wp-content/uploads/2022/02/04-1.jpg	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/04-1.jpg	(from https://sknups.com/timo-rusall-sknups/)
01:08:34	186337/186337	---M--	200	added ('OK')	image/jpeg	etag:%222d7e1-5d771ba87b604%22	https://sknups.com/wp-content/uploads/2022/02/05-1.jpg	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/05-1.jpg	(from https://sknups.com/timo-rusall-sknups/)
01:08:34	95730/95730	---M--	200	added ('OK')	image/jpeg	etag:%22175f2-5d771baa1c65f%22	https://sknups.com/wp-content/uploads/2022/02/06.jpg	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/06.jpg	(from https://sknups.com/timo-rusall-sknups/)
01:08:35	117130/117130	---M--	200	added ('OK')	image/jpeg	etag:%221c98a-5d7800fab4da2%22	https://sknups.com/wp-content/uploads/2022/02/block5-1024x666.jpg	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/block5-1024x666.jpg	(from https://sknups.com/timo-rusall-sknups/)
01:08:35	0/-1	---M--	301	error ('')			https://sknups.com/about	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/about.9b.delayed	(from https://sknups.com/timo-rusall-sknups/)
01:08:46	118136/118136	---M--	200	added ('OK')	image/png	etag:%221cd78-5d77cc07a135f%22	https://sknups.com/wp-content/uploads/2022/02/header_banner_mob.jpg-1024x418.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/header_banner_mob.jpg-1024x418.png	(from https://sknups.com/timo-rusall-sknups/)
01:08:46	0/-1	---M--	301	error ('')			https://sknups.com/about	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/about.9d.delayed	(from https://sknups.com/timo-rusall-sknups/)
01:08:47	67152/67152	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Jul%202022%2020:08:46%20GMT	https://sknups.com/timo-rusall-sknups/partners@sknups.com	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/timo-rusall-sknups/partners@sknups.9e.delayed	(from https://sknups.com/timo-rusall-sknups/)
01:08:49	67152/67152	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Jul%202022%2020:08:48%20GMT	https://sknups.com/timo-rusall-sknups/hello@sknups.com	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/timo-rusall-sknups/hello@sknups.9f.delayed	(from https://sknups.com/timo-rusall-sknups/)
01:09:02	427949/427949	---MCZ	200	added ('OK')	application/javascript	etag:%22687ad-5e4cef78e084a-gzip%22	https://sknups.com/wp-content/uploads/fusion-scripts/1ef2ea981a4d0370292e2afe552b81c2.min.js?ver=3.7.1	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/fusion-scripts/1ef2ea981a4d0370292e2afe552b81c2.minf43b.js	(from https://sknups.com/timo-rusall-sknups/)
01:09:04	1276556/1276556	---M--	200	added ('OK')	image/png	etag:%22137a8c-5d72f770ed13c%22	https://sknups.com/wp-content/uploads/2022/02/intro-1-1024x666.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/intro-1-1024x666.png	(from https://sknups.com/timo-rusall-sknups/)
01:09:04	141/141	---M--	200	added ('OK')	image/gif	etag:%228d-5df1dcc5c8e0a%22	https://sknups.com/wp-content/plugins/cookie-law-info/images/td_back.gif	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/cookie-law-info/images/td_back.gif	(from https://sknups.com/wp-content/plugins/cookie-law-info/public/css/cookie-law-info-table.css?ver=2.1.2)
01:09:05	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-5e2ba91da7a89%22	https://sknups.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://sknups.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25)
01:09:05	11968/11968	---M--	200	added ('OK')	application/font-sfnt	etag:%222ec0-5e2ba91da7a89%22	https://sknups.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://sknups.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25)
01:09:06	15243924/15243924	---M--	200	added ('OK')	video/mp4	etag:%22e89a94-5d77cfebcd76e%22	https://sknups.com/wp-content/uploads/2022/02/TimoTeaser_14-vlr.mp4	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/TimoTeaser_14-vlr.mp4	(from https://sknups.com/timo-rusall-sknups/)
01:09:06	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%22357b-5e2ba91da7a89%22	https://sknups.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://sknups.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25)
01:09:06	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5e2ba91d8867c%22	https://sknups.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://sknups.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25)
01:09:06	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5e2ba91d8867c%22	https://sknups.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://sknups.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25)
01:09:07	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5e2ba91da6ae9%22	https://sknups.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://sknups.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25)
01:09:08	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5e2ba91d8961d%22	https://sknups.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://sknups.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25)
01:09:08	70/70	---M--	200	added ('OK')	image/png	etag:%2246-5e2ba91d8961d%22	https://sknups.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://sknups.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25)
01:09:08	71/71	---M--	200	added ('OK')	image/png	etag:%2247-5e2ba91da6ae9%22	https://sknups.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://sknups.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25)
01:09:08	90/90	---M--	200	added ('OK')	image/png	etag:%225a-5e2ba91d8961d%22	https://sknups.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://sknups.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25)
01:09:09	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5e2ba91d8961d%22	https://sknups.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://sknups.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.25)
01:09:10	0/-1	---M--	301	error ('')			http://sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.ttf	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.ad.delayed	(from https://sknups.com/wp-content/uploads/fusion-styles/5b35a633e167d494f85bd35ec154add2.min.css?ver=3.7.1)
01:09:10	0/-1	---M--	301	error ('')			http://sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.svg	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.ae.delayed	(from https://sknups.com/wp-content/uploads/fusion-styles/5b35a633e167d494f85bd35ec154add2.min.css?ver=3.7.1)
01:09:10	0/-1	---M--	301	error ('')			http://sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-brands-400.af.delayed	(from https://sknups.com/wp-content/uploads/fusion-styles/5b35a633e167d494f85bd35ec154add2.min.css?ver=3.7.1)
01:09:19	14138338/14138338	---M--	200	added ('OK')	video/mp4	etag:%22d7bbe2-5d771e70ac13c%22	https://sknups.com/wp-content/uploads/2022/02/clip2-1.mp4	C:/Users/hp/Desktop/New%20folder/sknups/sknups.com/wp-content/uploads/2022/02/clip2-1.mp4	(from https://sknups.com/timo-rusall-sknups/)
